text,label
kenapa ya kalo tengah malam tu suka sedih sendiri berlarut-larut trus semuanya kaya berkelebat di kepala mulai masa lalu,unknown
sendiri dan sepi,sedih
ah denise nyanyi yeposo gue jadi double sedih. sedih karena denise,sedih
kak laraa cepet sembuh yallah sedih bgt,sedih
pantes yh waktu hari kamis wajah ell tuh kek lemas trs matanya berkaca kaca w kira lagi sedih,unknown
pengen nonton ku kira kau rumah tapi nanti aku sedih masa sendirian anjir,sedih
ketika senang ia datang lagi. ketika sedih ia tak pernah pergi. perkenalkan,sedih
:( sedih banget plss¦ get well soon,sedih
ape la mama ni. sory sayang. mama tak jaga dhyan dengan betul. mama leka. sory sayang. cepat sembuh lah dhyan. walaupun awak demam pn macam tak demam. tapi bila malam nampak awak mcm tu,sedih
ada yg salah besar di klub kalo tiap musim tidak mampu jadi penantang gelar di tiap kompetisi. kecewa stlh kecewa krn klub ini skrg klub pnh drama,unknown
gak ngerti harus ngapain,sedih
kenapa maknae suka kek gini sih?! kek semua hyungnya sedih mewek,sedih
hanya dirimu yang bisa membuatku tenang,unknown
foundation nya shiseido yg syncroskin,unknown
sedih njirr,sedih
tulisan yg luar biasa,sedih
paling sedih,unknown
ngga nder,unknown
huhu emang pendek bngt ya,unknown
:( sedih,sedih
barusan nonton ini,sedih
mau sedih,sedih
langit menjatuhkan bulir-bulir yang sedih,unknown
kok gw sedih ya? gw nyesel,unknown
bimbim lagi sedih,sedih
gila.. lockey kalian stay strong ya ga kebayang klo ada member yg keluar kalo ada berita member kluar,unknown
sedih td malem mimpinya jeleek kali sampe aku kebangun tengah malem nangiss deress,unknown
gw yg udah nonton kim sabu berulang kali apa kabar? yg ada nonton di net bikin gak nyaman,unknown
barusan liat trend denise katanya keluar dari sn,sedih
sch! sedih banget mingdep ptm 50% huhu,unknown
food is more than it™s fat calorie counts duuh sedih banget tiap bawa pulang cake/pastry yg riset,unknown
denisee huhu pagi pagi sedih,sedih
sedih,sedih
kalo anggaran tiap bulan ya bangkrut,unknown
krna kecantikan luar biazaahh maka kmu jd foto model,sedih
kecewa,unknown
dulu di medsos saya baca,sedih
sedih sumpah yang bikin gue bertahan nge stan secret number selama ini cuma denise,unknown
happy birthday tapi sedih season ni maybe tiada hadiah silverware with club epl sudah sah jauh ketinggalan. ucl je lah tinggal,sedih
saya sempat punya hari di mana pada hari itu saya sedih karena kecewa. kemudian hari ini saya bahagia,sedih
gajian aja belum,unknown
dear! hi aku umur 19 punya sepupu cewe umur 22 nahh dia mau nikah trus dikira mua nya aku yg mau nikah,unknown
sorry to sayy,sedih
tadi waktu mau berangkat ke sekolah,unknown
masih inget pas sn di vlive,sedih
kadang gue sedih kenapa jd orang yg kalau ada apa2 diampet dewe,sedih
"halo siang min kok ga bisa pesen tiket ""ku kira kau rumah"" di gojek dengan alasan kota saya tidak ada di situ ya",sedih
sedih,unknown
ore sedih,sedih
sedih banget rasanya aku,unknown
pdhal w ga stan secret number,sedih
kecewa,sedih
baik,unknown
masi inget bget pas nobar ini sekelas,unknown
lagi nulis surat (karna dia ulang tahun) buat temen yg temenan udh dari kelas 1 smp. sedih banget huhuut_t ga nyangka temenan dari msh bego sampe sekarang bego juga sih,unknown
dulu tiap ngerasa ga nyaman (sedih,cemas
sedih mat,sedih
maybe sedih? tapi ya mau gimana lagi. kalau dipikir pikir itu bukan hak kita lagi. mau pc nya di gimanain pun tetep bukan hak kita lagi. cuz kita kan udah jual barang tersebut ke dia,sedih
sedih si aku,unknown
kadang kadang kita yang selalu buat diri kita kecewa sebab selalu overthinking,sedih
mjb kak,sedih
sedih sihh,sedih
sama kak gw juga dari semalem sampe kebangun pagi² buta tuh karena itu,unknown
heran seegois itu jadi manusia. datang menjalin karna pas lagi sepi,sedih
bener,sedih
ga punya ayang,sedih
mu adalah aku yg sedang tak tau arah,sedih
hwaa denisee!! sedih sih,sedih
welcome back denise sedih bgt baca pengumuman dr kamu pagi ini,unknown
butuh season 2 pokoknyaa,unknown
udah sedih semalem,sedih
guys,unknown
thanks denise udah menghiasi . akan selalu kami ingat sebagai mm,unknown
jd rayyan positif guys,sedih
sorot matanya tidak bersinar seperti yang dulu,sedih
kalo tae sampe nge post ulang foto yg diledekin seokjin,sedih
guye ak lagi sedih bgt,sedih
kalau udah drop gini baru terasa. sepi,unknown
kaak makasih banyak,sedih
ooh iya ituu. kalo baca dari spoiler,sedih
mauu banget kakk,unknown
nyesek dipendem,unknown
non txt sedih bgt denise ga lanjut di sn :( padahal nungguin bgt dan jujur aja member yg baru kurang sreg gitu di gue tapi ga hate deh tetep dukung,sedih
sedih,sedih
sedih euy,unknown
3bln setelah nikah ok aja mau dibilang apapun,unknown
ahaha sedih banget tau gakk,sedih
kadang,unknown
. . bagaimana? sudah sadar betapa lucunya kamu yang pernah bodoh untuk seseorang yang bahkan tak pernah menganggapmu? . jika sudah mari tertawa bersama,sedih
ngga tau kenapa,unknown
ini tadi w beres2,marah
kalau bisa aku ingin mengulang waktu di tahun 2017,unknown
bukan benci. lebih tepatnya kecewa. kemarin sih engga,unknown
aku gapaham kondisimu waktu km nyari aku buat bincang/ngobrol kaya biasanya itu kaya apa,marah
aku janji perbaikin diri demi kamu,unknown
hehehe..kalau aku kasian ke diri sendiri karena kelemahan dan kekurangan-kekurangan yg aku punya jujur aja aku membenci hal itu,sedih
tapi cuy gue malah ke trigger lagi pikiran yg bikin sebel sama diri sendiri haha. ya emang si belom waktunya. cuma sebenernya gue tau,unknown
emg saya ateis? saya kan pemuja fol ges. coba jelasin secara rinci ateis yg ga abal2 itu gimana kalo kamu emg pakar ateis,sedih
terlihat meyakinkan namun menyakitkan . suatu saat kau akan mengingatku,unknown
capek ihh,marah
banget,marah
gw terlalu kepo,sedih
sayang nya gue kalo bucin ya mau secakep apapun cowo lain tetep liatnya elo hahah sedih bgt jd cewe ye,sedih
gmn ya. rasanya hidup gue g bergairah. gue tinggal dgn org yg gue gkd rasa tapi gue menggantungkan ekonomi sama dia meski dia pas2an. dan org yg gue suka d rp bokek,sedih
sumpah kalo inget kayak kok gua bego dah,sedih
yang namanya terlanjur sayang itu ribet loh. mau cuek gak bisa,marah
dipaksa untuk mengerti perasaan emosi dirumah,sedih
ah gak ngerti ama aturan kerumunan,unknown
hi,unknown
dan nangis lgi pass prilly marah ke mama papanya,unknown
ada beberapa hal yg patut kita berikan dan tidak,unknown
nemenin adekku main genshin di ps,marah
jangan marah padanya jika dia tidak lagi peduli. tapi marahlah pada diri sendiri sebab ketika dia peduli,sedih
ayam mahal,unknown
terlihat meyakinkan namun menyakitkan suatu saat kau akan mengingatku,unknown
aku terlalu sayang kamu,sedih
terkadang aku bisa marah,unknown
part si kala tantrum emang kerasa bgt emosi nya,sedih
luka pling berat dan bikin trauma banget,unknown
sedih :(( tapi gapapa setidaknya masih bisa ngabarin fans,sedih
:(( kemarin takut serok,sedih
habis itu dia nge chat aku gt lohh habis nge chat yaa gitu jadi deket deket. beberapa kali tuh dia ngasih cokelat sama susu strawberry kalau gak salah. trs aku sama dia disekolah gak pernah nyapa kadang eye contact doang soalnya dua duanya malu gitu kan,sedih
dan pada akhirnya lu menjadi bingung sama perasaan lu,unknown
dia baik,unknown
saat tetangga muslim meninggal meski kelakuannya srg jd omongan,unknown
malu sama oc sendiri pengen sih kykny juga lebih santuy drpd fandom police tapi gak kesampean,sedih
mager membaca,sedih
saya pernah resign,unknown
gue tuh emg suka gimik,unknown
gada yg aneh2 kok kecuali satu emot lope lope dr masa lalu. gausa takut ak diembat cowo lain,sedih
somehow agak ragu kalau dibilang yg dicari 'talent' karena pada dasarnya yg diliat ada dua = visual sama talent tapi wajar sih namanya jg showbiz. indo aja begitu,sedih
terus pas lagi isi air gak sengaja tumpah kena kabel reflek aku teriak biar dia cepat ambil kabelnya biar nda makin banyak kena air,marah
gpp mba,sedih
"bisa ga si kalo bimbingan tu gausa digabung ama bokap"" s2 s3 gue kan jd jiper",sedih
biasanya kl telat masuk sk disemprot sm gurunya,sedih
sama banget sampe males ngasi tau kalo aku cewe,unknown
kadang hanya dgn satu senyuman palsu,sedih
dia tkde bgi apa apa,sedih
sebelum dewasa udah sendirian kemana mana,cemas
kangen dunia bxg,sedih
"kapal gue beneran karamm :"""" bahagia selalu kalian dengan jalannya masing2",sedih
gapapa masih ada besok,sedih
iya tp ga enak badanku keseringan pp,sedih
rajin kerja ngga,sedih
ihh pdhal enak yang beras merahh,unknown
pagiku gak semangat,sedih
sueer deh kgn tu gk enak .. enak tu di kangenin,unknown
aqil lagi kurang enak badan,sedih
kamu jahat tapi nikmat,sedih
enak bgt pjj,sedih
trs gue makan sampe dibawain minum,unknown
pagi buta sarapan nasi+chiki boncabe,sedih
harusnya tadi beli itu lupa nama banyakin,sedih
aku memang kurang segalanya,sedih
posisi sendiri itu emang enak,sedih
tau nih,sedih
pagi pagi udh dpt kabar aja dri temen,sedih
ge mriyang tapi kudu tetep kerja demi bisa bahagia dapat duit,sedih
dulu di sekolah emang banyak banget yang ga suka sama aku sih,sedih
padahal aku suka banget supergirl tapi dihilangin dr channelnya,sedih
pusing banget,unknown
ketemu cowo itu di pekanbaru. masi ingat banget semua hal sama dialah walaupun ga pernah jadian. ya sesayang itu dulu. sekarang sih dpt yg better. tapi dgn kejadian itu aku bs blg ke anak perempuanku one day,sedih
revisi proposal dikira 30k/revisi,unknown
jujur,unknown
w kalo mimpi ngomongnya pake b ing atau lainnya selain indo pas bangun suka capek banget,sedih
aku baru jadi myday akhir 2020 kalo nggak awal 2021,sedih
sampe sekarang masih bertanya tanya kenapa orang suka banget buat sampah di halaman rumahku yaa,sedih
sama cowo kembar,unknown
aku cuma bisa mengagumimu,sedih
pacarku suka ilang ilangan tanpa kabar dan kadang ngilangnya bisa seharian gitu,sedih
udah ngebias dr jaman sma,unknown
gua baru sadar muka gua pas nikahan ga ada yg beres,sedih
alay,unknown
aku dulu suka banget sama wenda wkwk tp pas dia hempas untung ada jeketri,sedih
dulu tiap ada yang kasih berkas talak suka heran kenapa harus pisah padahal masih muda bahkan ada yg sudah beranak,sedih
sedih banget dahh,unknown
mau cerita,marah
kenapa single? karna tiap suka sama orang,unknown
kalau abis mandi trus ngaca kadang suka mikirr,sedih
iyaa,sedih
ngilunya nyebar keseluruh badan,unknown
i know this will end with ab,unknown
dia dulu suka gue ghosting karena sibuk fds sama belajar soalnya kelas 9,sedih
aku loh sering banget begini,unknown
ngga suka jeruk tapi nggapapa deh,sedih
gua ga enak banget keinget rant lama. kalo gua emang bukan manusia yang baik tapi serah lah. kek gua dah ngerasa kalian nyaman,sedih
pernah suka,unknown
bener banget,unknown
suka nangis sendiri kalo ketemu orang orang baik banget ke gua padahal ga saling kenal awalnya,unknown
aku pikir aku salah makan atau apa,unknown
aku belum jadi sekolah ilmu komunikasi politik aja udah banyak bgt yg ga suka ih,sedih
mungkin salahku bang terlalu memanjakannya. kan nggak salah? iya sih. tapi kelamaan kok cam manfaatin. lha kok diam? namanya sayang kok ngeluh? sikap berpura & suka bersumpah untuk membela dirinya awak tak suka,cemas
dulu suka banget bahkan aku sering diem di rumahnya krn ngerasa adem aja gitu,sedih
kalo yg sa in gua adalah org yg gua lumayan suka juga ya bisa jadi jadian kalo nyaman.. kalo yg sa in gua cuma gua anggep temen,unknown
gila ya,unknown
rindu sekali dengan ipe,unknown
dulu suka bgt,unknown
sempet ketika lo lulus,unknown
emang suka ngedit foto ajasih,unknown
:(( kdg suka sepi,sedih
satu satu aku suka kamu,unknown
bener sering bgt mikir kaya gini,unknown
ngerasa gak sih orang yang deket banget sama kita sekarang satu per satu jauh banget sama kita sekarang,unknown
lebih nyaman sendiri sebenernya karena ngga nyusahin orang lain. cuma kadang suka mikir masa ma sendiri terus,sedih
suka tapi dipendam. ya,sedih
kurang suka kadang wkwk kalau udah cerita berarti udah bingung banget. mending di omongin langsung ke pacar,unknown
sayang,sedih
kadang kalau lagi deep talk sama ayah suka mau nangis aja,unknown
kadang cewek suka masang topeng sok tegar,unknown
baru sadar trnyata senyesek ini suka sama org yg udh punya pacar,cemas
kasihan banget ya kamu ketemu cowok kayak aku gini.udah ga ganteng,unknown
begitu bnyak kekhawatiran ketika anak lhir tdk ckup bulan dan sdah mengalami beberapa riwayat medis alhamdulillah sampai saat ini semua berjalan normal,sedih
komenannya ga jauh dari kata 'normal',sedih
iya gue milih jalan yg gatau salah gatau bener,unknown
ini papa nya aja belum ada kabar gasih,sedih
ga adaa!! barusan bgt jatohin pot bunga bokap,marah
pagi2 denger kabar kawan main yg kieu pisan pindah rumah ke luar kota ikut suaminya udah kawan sedikit,sedih
gmnasi rasanya temen kelasnya di acak? tbh,unknown
jika basah karena hujan saja engkau resah,sedih
rek aku cewek umur 24thn aku diumur segini masih aja dipukulin sama bapakku sendiri. hanya krn masalah sepele,sedih
aku sangat bodoh,cemas
iya,unknown
aku-yang selalu mudah kepikiran,unknown
5 februari kenapa sih,sedih
meski engkau yg pergi,unknown
apakabar ku?. apakah baik-baik saja,unknown
